day,close,short_noise,long_noise,short_gradient,long_gradient,short_rel,long_rel,delta_score,partition_label
1995-01-05,4036.6999509999996,-0.10692163093374245,-0.14499013336297392,-0.005450678072843431,0.00048010505078857195,0.06818637165510356,0.11723851117335812,0.999176727065699,down
1995-01-06,3827.399902,-0.14700019541888634,-0.1892151815535375,-0.007300024960553609,-0.000131491268109965,0.0,0.0,0.999176727065699,down
1995-01-09,3627.8000490000004,-0.18496257764941565,-0.23094507533991607,-0.008001802986941219,-0.0007187202406273157,0.0,0.0,0.999176727065699,down
1995-01-10,3270.0,-0.2562482020835172,-0.3059227601062361,-0.012234322199982007,-0.0012565030279885845,0.0,0.0,0.999176727065699,down
1995-01-11,3499.100098,-0.19628762272663852,-0.25676393662542124,-0.009770213858040942,-0.0007143688337944814,0.13421999598896214,0.10223119053993748,0.999176727065699,down
1995-01-12,3840.600098,-0.11167299644123993,-0.18422626615789264,-0.006951374302812258,-5.094456025078591e-07,0.33429031036408124,0.25461851762605975,0.999176727065699,down
1995-01-13,4103.799805,-0.044919862939577906,-0.12844986414962864,-0.006151632099591258,0.0001483453336900487,0.48848781584850054,0.3720659549308343,0.999176727065699,down
1995-01-16,4056.399902,-0.04998250808565814,-0.1384820862162317,-0.006282796651765898,-3.9926758937003896e-05,0.46071823021289277,0.3509147264614012,0.999176727065699,down
1995-01-17,4209.799805,-0.008450988986611698,-0.10615209848083437,-0.005652706231900873,0.00027949805745184356,0.55058870405864,0.4193662672913876,0.999176727065699,down
1995-01-18,4078.5,-0.03247891128457542,-0.13433007068737643,-0.0071291307400865415,0.0003461755989664642,0.47366573696129954,0.3607764390896921,0.999176727065699,down
1995-01-19,3809.399902,-0.08619259157245654,-0.19113231469877973,-0.011078395204857216,-0.0003891856662397014,0.3263354915487194,0.24069607407407412,0.999176727065699,down
1995-01-20,3862.3000490000004,-0.0647042491790144,-0.17968212157493677,-0.009407223601469335,-0.00026533332505891476,0.35833993836125255,0.2643016729138779,0.999176727065699,down
1995-01-23,3758.5,-0.07950472779470615,-0.20141881354359678,-0.011228490826496766,-0.00038757131467977884,0.29554118758729286,0.2179830432842481,0.999176727065699,down
1995-01-24,3840.3000490000004,-0.04938926451559486,-0.18382538830573664,-0.01060559315021052,-0.0002610870354626938,0.37296449705675216,0.25448462695225366,0.999176727065699,down
1995-01-26,3926.899902,-0.01948497428610809,-0.16520709283654766,-0.008636021761113031,-0.0002555447909070555,0.5361571967428554,0.2931280240963856,0.999176727065699,down
1995-01-27,3784.3000490000004,-0.04833394268757753,-0.19502064395231747,-0.007100239805758158,-0.0006221035299418539,0.4744903547375728,0.22949578268630094,0.999176727065699,down
1995-01-30,3580.6999509999996,-0.0936955851814343,-0.2374540252371046,-0.006442854255979977,-0.0011481532120580886,0.28665004067875594,0.13864344087460936,0.999176727065699,down
1995-01-31,3885.0,-0.012009479943730233,-0.17220419977010032,-0.004721985042455147,-0.0005388737317767332,0.5673955674921723,0.2744310575635877,0.999176727065699,down
1995-02-01,3989.8000490000004,0.017628575740295513,-0.14963883200850833,-0.0029347235414830964,-0.00027648584449985273,0.6640835077776401,0.3211959165551095,0.999176727065699,down
1995-02-02,3897.899902,-0.003617554422662356,-0.16864056132216898,-0.002201659653244679,-0.0007040233384461247,0.5792969450789747,0.2801873726015172,0.999176727065699,down
1995-02-03,3944.399902,0.01086206094517643,-0.15807957303783124,-0.0025654046048539177,-0.0007640688772686558,0.6221975855478951,0.30093703792949583,0.999176727065699,down
1995-02-06,3829.8000490000004,-0.01320567825458358,-0.1818067996398733,-0.005372605929495341,-0.0008968189391997852,0.5429680397672166,0.2497992186523875,0.999176727065699,down
1995-02-07,3637.399902,-0.05632575376205491,-0.22180419071770244,-0.0068393837823160645,-0.001422149738350795,0.390934218165751,0.16394462382864797,0.999176727065699,down
1995-02-08,3556.3000490000004,-0.07215013509445813,-0.23781832939857048,-0.005621469255178477,-0.0017536467438897287,0.3046394003029193,0.12775548817492208,0.9986473510364993,down
1995-02-09,3401.600098,-0.10723562271032884,-0.26952473214135386,-0.005909975979503626,-0.0019832191950469023,0.14002992690554977,0.05872382775546626,0.9986473510364993,down
1995-02-10,3307.699951,-0.1251850105867967,-0.2882151775691863,-0.007653165713710268,-0.0020709973853946582,0.04011487425239471,0.016822825078090162,0.9986473510364993,down
1995-02-13,3294.899902,-0.12363343283760078,-0.2895399739911673,-0.005633388623677188,-0.0020122870205194323,0.026494900155890243,0.011111067380633695,0.9986473510364993,down
1995-02-14,3192.199951,-0.146996082449128,-0.3100720695485968,-0.004634378875159681,-0.0023371936563964667,0.0,0.0,0.9986473510364993,down
1995-02-15,3069.399902,-0.17804772912056957,-0.33479365728301214,-0.002144134729423594,-0.002734640935190852,0.0,0.0,0.9986473510364993,down
1995-02-16,2863.800049,-0.22785063443810052,-0.3773217163962348,-0.006805060723760502,-0.0032600183977093745,0.0,0.0,0.9986473510364993,down
1995-02-17,3023.300049,-0.17759648168730457,-0.3404092759875424,-0.008814549947778905,-0.003384266377029687,0.11849927853924518,0.0602523432125887,0.9986473510364993,down
1995-02-20,2961.600098,-0.18424186622979782,-0.35153312582838203,-0.012428128765628014,-0.0036041539324850147,0.0726597821166321,0.036944715476840057,0.9986473510364993,down
1995-02-21,2793.100098,-0.21979484980452121,-0.3859048894671396,-0.013918787903866532,-0.004108007220376553,0.0,0.0,0.9986473510364993,down
1995-02-22,2872.399902,-0.1854721420397871,-0.36566565317225685,-0.014943199392512967,-0.004420798502284185,0.06169271047602757,0.029176867014729456,0.9986473510364993,down
1995-02-23,3217.399902,-0.07864113032671016,-0.2868476623310393,-0.009767303192357052,-0.0036864006556579622,0.3545582195816435,0.15611310912803447,0.9986473510364993,down
1995-02-24,3270.899902,-0.05750683337645748,-0.2724905616765819,-0.006168356641157947,-0.0034344096441161673,0.39926449700339295,0.17579742493401077,0.9986473510364993,down
1995-03-02,2989.100098,-0.1299495427711119,-0.3323579791582679,-0.010064324945074457,-0.004209052255745962,0.16378374532080173,0.07211450276581967,0.9986473510364993,down
1995-03-03,2988.0,-0.12239685216539707,-0.3299381156044001,-0.00897091238588373,-0.003978110473595023,0.16286446893988385,0.07170974245835199,0.9986473510364993,down
1995-03-06,2867.199951,-0.1481381671787209,-0.3541822322278353,-0.01143233881074911,-0.004405903829682002,0.06192016046969834,0.027263643133241543,0.9986473510364993,down
1995-03-07,2615.699951,-0.21055873204354336,-0.40788184588994525,-0.01558260620176795,-0.004980581747231838,0.0,0.0,0.9986473510364993,down
1995-03-08,2363.300049,-0.274285752332616,-0.46212854155690775,-0.017154812291635475,-0.0053716890243042026,0.0,0.0,0.9986473510364993,down
1995-03-09,2138.300049,-0.33153473607425277,-0.5103965359253824,-0.01771709284495408,-0.006005916056250383,0.0,0.0,0.9986473510364993,down
1995-03-10,2686.199951,-0.14747302615478772,-0.38190895537722985,-0.014990528415761789,-0.004911467098652415,0.2959221722927356,0.1624514216977851,0.9986473510364993,down
1995-03-13,2670.899902,-0.13789433138390647,-0.38300679823820033,-0.016743324720966096,-0.003926588018488884,0.29488948361040596,0.1579149822806162,0.9986473510364993,down
1995-03-14,3016.899902,-0.015009468441635239,-0.30052995999759125,-0.011374669540884704,-0.003643977447756844,0.48646250180498746,0.26050341440527397,0.9986473510364993,down
1995-03-15,2939.399902,-0.027549162081088707,-0.3155369123803467,-0.013124936409854437,-0.004326703443698835,0.47360322376588826,0.23752479160278558,0.9986473510364993,down
1995-03-16,3141.699951,0.04892979365791762,-0.26540625546876995,-0.009105852067517425,-0.004115813830908765,0.6693349345555569,0.2975064241046683,0.9986473510364993,down
1995-03-17,2981.100098,0.004110656545866533,-0.29964359505248567,-0.00876483978386727,-0.004732151739298122,0.59435828561354,0.2498888312759963,0.9986473510364993,down
1995-03-20,2870.100098,-0.024256043460653444,-0.3223576188278253,-0.009245186819223065,-0.004963459395226155,0.5792765143793642,0.21872853505027293,0.9986473510364993,down
1995-03-21,3006.100098,0.027505926961140743,-0.28692024401120186,-0.005378303496525709,-0.004665983162212907,0.7420900647552815,0.25937772714514407,0.9986473510364993,down
1995-03-22,3003.899902,0.03103643762496034,-0.2843408031959362,-0.004153638811512271,-0.004333558956978713,0.7484004522002996,0.25872010810212676,0.9986473510364993,down
1995-03-23,3145.600098,0.08189020698217907,-0.2475008172750748,-0.002049782523735692,-0.004094164626591474,0.8893697507834656,0.3010730381542215,0.9986473510364993,down
1995-03-24,3361.1999509999996,0.1533615203638944,-0.19294254866799773,0.002325018302183359,-0.0036947476272715814,1.0,0.36551391933233157,0.9986473510364993,down
1995-03-27,3372.3000490000004,0.15237940698063812,-0.1874599205762932,0.0041574839837590725,-0.0034673790503383316,1.0,0.3688316400372869,0.9986473510364993,down
1995-03-28,3255.800049,0.10663958212952812,-0.2124177700960632,0.00535815581025015,-0.003951696523272575,0.9055915721231763,0.3340108247501361,0.9986473510364993,down
1995-03-29,3198.199951,0.08448261248724041,-0.22304797413728145,0.0023779243387287026,-0.004251657534805702,0.8589140210696918,0.31679466704215525,0.9986473510364993,down
1995-03-30,3125.5,0.05747980732607679,-0.2372587693747271,0.00222308294203808,-0.004523823175072824,0.7999999602917339,0.29506529738416465,0.9986473510364993,down
1995-03-31,2979.0,0.005383649479627178,-0.26975113679584933,0.0025158904821488077,-0.004463165066916889,0.6812803492706643,0.25127774854667473,0.9986473510364993,down
1995-04-03,2893.5,-0.02374985065117072,-0.28746255295978973,0.00028484314913200114,-0.004557498108322135,0.6119934773095622,0.22572255792820797,0.9986473510364993,down
1995-04-04,3125.100098,0.05570572866698166,-0.2271534859863175,-0.001245656781612185,-0.004239517777170964,0.7996758905996755,0.2949457702281563,0.9986473510364993,down
1995-04-05,3180.300049,0.07566997860872182,-0.20996635138655162,-0.0012242396189448646,-0.004475788043119912,0.844408427876823,0.31144454531511573,0.9986473510364993,down
1995-04-06,3254.600098,0.09686050114332172,-0.18791113623451994,0.0035919928927514214,-0.004430527715394161,0.9046191645056723,0.3491929529184013,0.9986473510364993,down
1995-04-07,3203.0,0.07635066169557916,-0.1973704029422662,0.0028983592533009463,-0.004256018420408977,0.862803850081037,0.3515485711806247,0.9986473510364993,down
1995-04-10,3114.100098,0.04301480059904304,-0.21642294199389067,0.003318777853214735,-0.004115236664438796,0.7907617901134518,0.3372036880492844,0.9986473510364993,down
1995-04-11,3017.800049,0.005344882540816831,-0.23764389897757143,0.005387063232883033,-0.003948658279253318,0.7127228525121553,0.30392562896801584,0.9986473510364993,down
1995-04-12,3020.800049,-0.0023962458562281105,-0.2340130543788612,0.008761538200512902,-0.0037506972661368143,0.7151539708265799,0.30496232810036833,0.9986473510364993,down
1995-04-17,3113.100098,0.015015115542741288,-0.20752348051328434,0.012876909065780155,-0.003892820245771906,0.6304535262665116,0.3415198235173348,0.9986473510364993,down
1995-04-18,3193.899902,0.03450975066655329,-0.1840768350974817,0.006621349885361966,-0.003527412839561398,0.7456513977605422,0.3698279209888351,0.9986473510364993,down
1995-04-19,3330.699951,0.06967549465497028,-0.14631374559203963,0.00854841548106563,-0.0032983338393349822,0.9171642730805437,0.4177556253827469,0.9986473510364993,down
1995-04-20,3384.3000490000004,0.08178379525299032,-0.1299897902165602,0.0047197158526456826,-0.0029721512851216586,1.0,0.43653434418590115,0.9986473510364993,down
1995-04-24,3512.899902,0.1147165422499662,-0.09456264960328722,0.007332718702183742,-0.002614940674817563,1.0,0.48158912146660593,0.9986473510364993,down
1995-04-25,3699.100098,0.16555546360460738,-0.04418448583667836,0.007074988549029809,-0.0024960162674290583,1.0,0.5468240977492272,0.9986473510364993,down
1995-04-26,3825.899902,0.19280850348282053,-0.009510630003753235,0.010647573746238393,-0.0019282203088205288,1.0,0.5912482303993403,0.9986473510364993,down
1995-04-27,3851.100098,0.18615389120640288,-0.0011797512912767691,0.012233933682425343,-0.0018089199212651653,1.0,0.600077083556817,1.0078493897800898,up
1995-04-28,3813.6999509999996,0.16306231282896538,-0.009341922171489006,0.009949756524595862,-0.0015524234470658965,0.9609438772216998,0.5869739947581802,1.0078493897800898,up
1995-05-02,3861.5,0.1654473389703477,0.004081747860626621,0.010461676233345898,-0.0010028931307387275,1.0,0.603720674567385,1.0078493897800898,up
1995-05-03,3976.0,0.18809419093973093,0.0350761683747504,0.010024988797795018,-0.0011802996459118686,1.0,0.6438355882184971,1.0078493897800898,up
1995-05-04,4043.899902,0.19860310244195212,0.054113296511183094,0.00816007893297733,-0.001290825980756568,1.0,0.667624223202331,1.0078493897800898,up
1995-05-05,4008.1999509999996,0.17913203367904537,0.04633157695529867,0.0075391737070720395,-0.0014566105248105766,0.9689673556665511,0.6551167956764449,1.0078493897800898,up
1995-05-08,3914.1999509999996,0.14262659453988863,0.023960163610261487,0.007747521829350375,-0.0021163666221446346,0.8872566393873003,0.6221840281375407,1.0078493897800898,up
1995-05-09,4065.399902,0.17486784322837462,0.06514713526179973,0.010126061409235339,-0.0015329841688908302,1.0,0.6751567179053782,1.0078493897800898,up
1995-05-10,4050.399902,0.15815054527778555,0.06266599629571996,0.010691545031329417,-0.0013634638228763628,0.9872002719904657,0.6699014890427871,1.0078493897800898,up
1995-05-11,3951.100098,0.11733441857664882,0.03782670819331728,0.011118292374117157,-0.0011688694519345591,0.9024662398171271,0.6351119426407578,1.0078493897800898,up
1995-05-12,3998.3000490000004,0.11672629981701625,0.05170176929619347,0.012497087796056752,-0.0014045374828751088,0.9359489667664169,0.651648378961297,1.0078493897800898,up
1995-05-15,3894.0,0.07833222321600763,0.02624250169044405,0.008590158136880108,-0.0019250112531418852,0.8363880049150789,0.6151070037696658,1.0078493897800898,up
1995-05-16,3835.100098,0.05437406562265365,0.012741807182376887,0.0072531278130468805,-0.0019966135574747885,0.7801643410501699,0.5944715061033865,1.0078493897800898,up
1995-05-17,3964.399902,0.08148037279467428,0.04892622962117662,0.007805736340617975,-0.0019448362402369112,0.9035891426380336,0.6397715102305981,1.0078493897800898,up
1995-05-18,4008.100098,0.08387961286344738,0.0627032549602196,0.00878518792902603,-0.0020838823500951144,0.945303730392944,0.6557710577165567,1.0078493897800898,up
1995-05-19,3950.0,0.05859639341561006,0.049529279484487716,0.009041838676877871,-0.0021253534301729203,0.8898435297890405,0.6353943534057015,1.0078493897800898,up
1995-05-22,4033.6999509999996,0.0693818967229922,0.07385725877426594,0.010890409846364281,-0.0019449509808879967,0.9696534985057091,0.6647493667545613,1.0078493897800898,up
1995-05-23,4048.6999509999996,0.06178476022357274,0.08001482373856011,0.010900340235466877,-0.002003902055009868,0.9824635572433652,0.6730078210850945,1.0078493897800898,up
1995-05-24,4099.600098,0.06412141473273575,0.09540230898902687,0.010348513632894359,-0.001651966487881489,1.0,0.690939248421077,1.0078493897800898,up
1995-05-25,4019.0,0.034339347748341624,0.07546045019834331,0.008566754440348582,-0.0014824109339923652,0.8951748178037481,0.66254493355672,1.0078493897800898,up
1995-05-26,3905.0,-0.0009067300061946939,0.04625043246394223,0.005912128769290743,-0.0012384252210792764,0.7279461978619268,0.622384288906676,1.0078493897800898,up
1995-05-29,3896.3000490000004,-0.008328772023019827,0.04526038045883675,0.005239802860300423,-0.0012828284323576724,0.6534856296519806,0.6193194148664674,1.0078493897800898,up
1995-05-30,3706.8000490000004,-0.058418288804556066,-0.004110141046928134,0.0019740286370374073,-0.001472694839376497,0.019225845193509387,0.5525611502946838,1.0078493897800898,up
1995-05-31,3720.600098,-0.05511928515557564,0.0014330289389081726,0.00021845264403906928,-0.0018329441357373465,0.0351325032548545,0.5574227192775099,1.0078493897800898,up
1995-06-01,3773.600098,-0.041150027776915434,0.017067439852884843,-0.0005312807062099887,-0.0013460105725744407,0.17006120332739463,0.5760938961762145,0.9974146015181653,down
1995-06-02,3966.5,0.006683984741193052,0.07005557954381618,0.0011728979219170987,-0.0009321137258890655,0.6611505056100437,0.6440498998363049,1.003706304413611,up
1995-06-05,4062.8000490000004,0.02852364301520736,0.09747768354082319,0.002528829741626592,-0.0013147667850757347,0.9063135325627224,0.6779750932369263,1.003706304413611,up
1995-06-06,3933.3000490000004,-0.00498354686343559,0.06415803014590503,0.0007270655417494928,-0.001561774261204408,0.5766292559703838,0.6323540100599027,1.003706304413611,up
1995-06-07,3808.1999509999996,-0.03499188517555341,0.032197881731261535,-0.0016979514149657983,-0.0018269760795035107,0.2581463578177897,0.588282952327765,0.9997199538681287,down
1995-06-08,3818.5,-0.030166067115822127,0.03657855845084691,-0.0022846776672377374,-0.0015328198956544984,0.28436847521879954,0.5919115190625637,0.9997199538681287,down
1995-06-09,3670.6999509999996,-0.06449713693902556,-0.0014602702894305878,-0.0034287699604390208,-0.0020863500752889555,0.0,0.5398435782981067,0.9997199538681287,down
1995-06-12,3704.8000490000004,-0.0537866325236643,0.00972375429023003,-0.0021346796029168987,-0.0018894099893293685,0.07950591352910116,0.5518565775815252,0.9997199538681287,down
1995-06-13,3789.3000490000004,-0.02946762277701328,0.03457620238879859,-0.0028206582618392328,-0.0017615114612857664,0.2765214673614946,0.5816247747124788,0.9997199538681287,down
1995-06-14,3665.0,-0.05758285145674509,0.003057175529819774,-0.003948413461407283,-0.002410707922947832,0.0,0.537835563327636,0.9997199538681287,down
1995-06-16,3717.899902,-0.0416815603289654,0.019797859438202683,-0.0023986015143688303,-0.0022188224706912374,0.1217208699294866,0.5564714770666199,0.9997199538681287,down
1995-06-19,3696.100098,-0.044322956502169296,0.01630959395095579,-0.0031157781881668654,-0.0024513113698104963,0.07156026458144032,0.5487917035413162,0.9997199538681287,down
1995-06-20,3576.899902,-0.0721006321798027,-0.013736739590670037,-0.003279622046096485,-0.0027679394517247666,0.0,0.506799100788934,0.9986473510364993,down
1995-06-21,3631.600098,-0.05591705630058115,0.004326184765436991,-0.002111633274901946,-0.002967530112160226,0.10464927394058181,0.5362709645305723,0.9997199538681287,down
1995-06-22,3598.8000490000004,-0.060873587773811286,-0.0019982083801498942,-0.00380170256770731,-0.002752024351027732,0.04189810366935523,0.524491875709368,0.9997199538681287,down
1995-06-23,3585.600098,-0.060173413482448694,-0.0027114756807940115,-0.004410146757398433,-0.0029552923537218547,0.016644715396280017,0.5197515353743718,0.9997199538681287,down
1995-06-26,3537.0,-0.06888022911152211,-0.01318586780079572,-0.0043300799824079915,-0.0030837617812217296,0.0,0.5256689436418452,0.9997199538681287,down
1995-06-27,3661.3000490000004,-0.03236360263594539,0.024094269646703383,-0.003921390007680381,-0.002539546888255962,0.22093854843231903,0.6461877490163302,0.9997199538681287,down
1995-06-28,3661.3000490000004,-0.028384447879258822,0.026008788874883695,-0.004095400436933398,-0.0018659871620395798,0.22093854843231903,0.6873984929804924,0.9997199538681287,down
1995-06-29,3678.0,-0.019564989934809214,0.031945301516552976,-0.004475276065989712,-0.001217771101476961,0.26816277455310755,0.694935933000353,0.9997199538681287,down
1995-06-30,3603.399902,-0.03517540529960542,0.012714865518226353,-0.0044314180126777325,-0.0016789452648925977,0.1262835599317338,0.6612655489285231,0.9997199538681287,down
1995-07-03,3594.399902,-0.034372958958609125,0.011741170109213363,-0.0033265762537255075,-0.0015376491472072584,0.10916678708791841,0.6572034435858938,0.9997199538681287,down
1995-07-04,3633.600098,-0.02107847352980242,0.02388204279218082,-0.002822948845783161,-0.001081097367352999,0.18372021490625579,0.6748962575418621,0.9974146015181653,down
1995-07-05,3700.3000490000004,-0.0030391290341127584,0.04384164486061867,-7.004612230788889e-05,-0.0011158550147197595,0.310574427124103,0.7050009494652193,0.9974146015181653,down
1995-07-06,3821.0,0.028367988305292136,0.0791885453467093,0.0010820179165726184,-0.0012026335224357137,0.5401292764048407,0.7780552037382462,1.003706304413611,up
1995-07-07,3961.6999509999996,0.06408064756763396,0.11978577636001947,0.002024976366711719,-0.0007666448077808922,0.8077213986718348,0.8802317725206625,1.003706304413611,up
1995-07-10,3958.399902,0.06328681339183594,0.11920630451995241,-8.702483915283348e-05,-0.0003156669228915003,0.8014451554377846,0.8786387001630911,1.003706304413611,up
1995-07-11,3889.1999509999996,0.04665092930196446,0.09983635160730737,-0.0018652657596688411,-0.00017801431589583628,0.8292912447263266,0.8452329752531238,1.003706304413611,up
1995-07-12,4026.5,0.08251469251904774,0.1386900438815974,0.0010032687087735109,-2.3075752413235288e-05,1.0,0.9115134798017328,1.003706304413611,up
1995-07-13,4007.5,0.07510237225203002,0.13285527371082256,0.002143253259776626,0.00040745697453317545,0.9611848825331971,0.9023413812074812,1.0045750495914458,up
1995-07-14,4026.8000490000004,0.07787073816391159,0.1372848821852219,0.0022352476788034033,0.0009023266459600634,1.0,0.9116583260654754,1.0045750495914458,up
1995-07-17,4016.100098,0.07104570699089303,0.13235402683307443,0.003698189201137674,0.0016857620974014482,0.9781544509400396,0.9064930099851772,1.0045750495914458,up
1995-07-18,3919.1999509999996,0.042818554270156337,0.10398655200811507,0.00228711525124313,0.0009475894496820489,0.7803183192413263,0.8597152361914157,1.0045750495914458,up
1995-07-19,3829.399902,0.0184899257423108,0.0787182977602526,0.0004267898678784175,-2.5239571174760128e-05,0.5969780987098265,0.816364978128436,0.9974146015181653,down
1995-07-20,3939.0,0.04459483828536861,0.11000420693041581,0.002914986648510068,-0.0003713846966527493,0.8207430783658408,0.8692735520650481,1.003706304413611,up
1995-07-21,3862.399902,0.022713405637845293,0.08889464528065676,0.0015328149696089463,-0.0004373512386788918,0.6643525305159776,0.8322954651605571,1.003706304413611,up
1995-07-24,3899.6999509999996,0.030368064444325427,0.10017979747706653,0.002156424029952739,-0.0006993912160118122,0.740506154992237,0.8980777331332233,1.003706304413611,up
